Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,market_cap,total_volume
1.74105E+12,04-03-25,ETHUSDT,2149.02,2221.88,1993.2,2171.51,1257822.337,2634485208,5856962,29075052115,28621805406
1.74096E+12,03-03-25,ETHUSDT,2518.12,2523.56,2097.91,2149.01,1109565.2,2529346006,4969357,31034929115,33038477053
1.74087E+12,02-03-25,ETHUSDT,2217.4,2550.58,2172.04,2518.11,1266684.775,3001215558,4977392,28662558273,24634102799
1.74079E+12,01-03-25,ETHUSDT,2237.59,2281.14,2142.73,2217.39,446430.7271,988941461.4,2511839,28258309183,34355959853
1.7407E+12,28-02-25,ETHUSDT,2307.72,2314.18,2076.26,2237.59,1291539.056,2794546442,5708556,29114570356,18672669188
1.74061E+12,27-02-25,ETHUSDT,2336.38,2381.6,2230.57,2307.72,637583.9106,1480849325,3906903,28657670954,14860160863
1.74053E+12,26-02-25,ETHUSDT,2495.69,2507.5,2253.77,2336.37,863087.2133,2059160287,5495972,30135977088,15734092875
1.74044E+12,25-02-25,ETHUSDT,2513.52,2533.49,2313.49,2495.7,1322016.872,3207776115,7076645,28974292557,21019871770
1.74036E+12,24-02-25,ETHUSDT,2819.7,2839.95,2470.33,2513.52,876876.3707,2334572149,4737903,27274600635,15216321567
1.74027E+12,23-02-25,ETHUSDT,2763.23,2857.34,2745.41,2819.69,611002.1222,1711849866,2796506,24823014147,20470479538
1.74018E+12,22-02-25,ETHUSDT,2663,2798.07,2653.33,2763.22,444989.6669,1214059512,2597168,24879553838,23994578700
1.7401E+12,21-02-25,ETHUSDT,2738.04,2845.32,2616.72,2663,890440.0604,2429306635,3872201,25137364866,19715536660
1.74001E+12,20-02-25,ETHUSDT,2715.51,2770.59,2707.18,2738.04,336735.2544,921476439.4,2096063,24105658619,13967572975
1.73992E+12,19-02-25,ETHUSDT,2672,2736.7,2656.03,2715.5,326154.0202,882047186.1,2376004,24049874528,16557363029
1.73984E+12,18-02-25,ETHUSDT,2744.05,2756.93,2605.44,2671.99,604863.8737,1616153629,3898156,25392608994,18301098061
1.73975E+12,17-02-25,ETHUSDT,2661.41,2849.7,2637.71,2744.05,639739.8197,1752388688,3881592,24709361639,19133763159
1.73966E+12,16-02-25,ETHUSDT,2693.04,2727.31,2651.26,2661.41,191231.5314,514482095.2,1449884,24635535324,14844945103
1.73958E+12,15-02-25,ETHUSDT,2725.95,2739,2662.28,2693.04,202971.4295,548554180.2,1678502,25072941968,16056678005
1.73949E+12,14-02-25,ETHUSDT,2675.87,2791.78,2664.46,2725.95,419895.7862,1142877818,2645594,26861442577,16938887970
1.7394E+12,13-02-25,ETHUSDT,2738.27,2757.28,2612.76,2675.87,443769.2853,1185301388,3213834,26199142580,15033855133
1.73932E+12,12-02-25,ETHUSDT,2602.59,2795.45,2546.92,2738.27,646295.8959,1705436940,4190060,22145350491,18839637104
1.73923E+12,11-02-25,ETHUSDT,2661.19,2725.04,2558.24,2602.59,484196.1435,1286091771,2776008,22001125399,17900321701
1.73915E+12,10-02-25,ETHUSDT,2627.18,2693.79,2559.85,2661.19,398173.2716,1051708233,2736600,22178131747,10622282128
1.73906E+12,09-02-25,ETHUSDT,2632.46,2698.9,2520.02,2627.18,387166.7911,1016386052,2319910,21375073650,14699687559
1.73897E+12,08-02-25,ETHUSDT,2622.11,2667.3,2588.8,2632.46,379685.1509,996898804,1865406,11956631650,17357843633
1.73889E+12,07-02-25,ETHUSDT,2686.63,2797.5,2562.51,2622.1,695467.3612,1875060380,3272698,14567054564,24412190320
1.7388E+12,06-02-25,ETHUSDT,2788.25,2857.64,2655.28,2686.64,719459.9571,1981674881,3805682,13505998666,8678897519
1.73871E+12,05-02-25,ETHUSDT,2731.19,2826.95,2699.13,2788.25,686593.0429,1897054238,3498289,13756072459,10971643912
1.73863E+12,04-02-25,ETHUSDT,2879.89,2888.5,2632.6,2731.19,1259594.392,3477670143,4767588,12178760413,11161656314
1.73854E+12,03-02-25,ETHUSDT,2869.68,2921,2125.01,2879.9,2807979.021,7325488964,10550628,12991193735,10514054746
1.73845E+12,02-02-25,ETHUSDT,3117.54,3163.2,2750.71,2869.68,1050805.93,3131430738,5974563,12900856058,9829287702
1.73837E+12,01-02-25,ETHUSDT,3300.99,3331.98,3101.7,3117.54,354065.2525,1142845927,2900696,15068113355,13910341816
1.73828E+12,31-01-25,ETHUSDT,3247.38,3437.31,3213.8,3300.99,648681.6561,2158479814,3802893,14451395505,16267979994
1.7382E+12,30-01-25,ETHUSDT,3113.9,3283.43,3091.06,3247.39,350639.4823,1130886607,2410789,14575207631,12633534610
1.73811E+12,29-01-25,ETHUSDT,3077.72,3182.52,3054.06,3113.9,409737.2576,1278256646,3277369,13499834315,10177508399
1.73802E+12,28-01-25,ETHUSDT,3182.44,3223.01,3040.03,3077.72,350959.7173,1107001736,2936974,14944699607,11596650461
1.73794E+12,27-01-25,ETHUSDT,3232.61,3253.91,3020.01,3182.44,753004.7529,2349770570,4888504,15385255696,12119249138
1.73785E+12,26-01-25,ETHUSDT,3318.76,3362,3230,3232.61,272165.469,899291017.6,1416325,15020580579,10616935308
1.73776E+12,25-01-25,ETHUSDT,3310.1,3350.68,3268.66,3318.77,208559.0415,690383485.1,1456638,15277363231,7749490794
1.73768E+12,24-01-25,ETHUSDT,3338.22,3428,3275.9,3310.09,451524.2752,1519379298,2793569,14958737457,10183491265
1.73759E+12,23-01-25,ETHUSDT,3242.61,3347.97,3185,3338.21,605592.7225,1965307923,3255920,14468066255,11067855578
1.7375E+12,22-01-25,ETHUSDT,3327.55,3365.99,3222.85,3242.6,349240.7498,1150648371,2187671,13819843925,7718875105
1.73742E+12,21-01-25,ETHUSDT,3283.99,3368,3204.6,3327.54,548706.0513,1802317580,3752957,14615131245,8469234428
1.73733E+12,20-01-25,ETHUSDT,3215.2,3453.69,3142.78,3284,1158354.781,3830020315,7137551,14699970260,7869741297
1.73724E+12,19-01-25,ETHUSDT,3307.71,3448.99,3130.48,3215.12,1342301.522,4408659681,7064813,14896572552,7848601147
1.73716E+12,18-01-25,ETHUSDT,3473.64,3494.39,3227,3307.71,634197.1281,2100633662,3931387,15522802609,13645052824
1.73707E+12,17-01-25,ETHUSDT,3308.04,3525.72,3307.5,3473.63,518550.1813,1773013467,3165882,15597757554,11621521039
1.73699E+12,16-01-25,ETHUSDT,3451.51,3460.79,3265.44,3308.05,471282.6787,1573512574,2667507,15898519074,9863619646
1.7369E+12,15-01-25,ETHUSDT,3225.63,3473.75,3186.36,3451.52,464188.034,1537407357,2689488,15770466064,8271697078
1.73681E+12,14-01-25,ETHUSDT,3137.51,3256.67,3125.65,3225.63,374308.4517,1197715521,2446285,18679968361,15337221519
1.73673E+12,13-01-25,ETHUSDT,3267.3,3339,2920,3137.51,845907.5669,2614824635,4900248,18166748815,16711178691
1.73664E+12,12-01-25,ETHUSDT,3282.83,3300,3224.49,3267.3,164879.9709,538751712,1151908,19089126836,12116309212
1.73655E+12,11-01-25,ETHUSDT,3267.05,3320.18,3217.56,3282.83,151679.7487,494933295.4,1208777,18787453384,11971791025
1.73647E+12,10-01-25,ETHUSDT,3219.2,3322.49,3193.97,3267.04,454142.1333,1482940592,3199118,17375118635,14135915531
1.73638E+12,09-01-25,ETHUSDT,3327.29,3357.27,3158,3219.2,501818.4247,1638958680,3685889,17489565909,11128989594
1.73629E+12,08-01-25,ETHUSDT,3381.31,3415.1,3208.2,3327.29,584749.9627,1944382188,3766197,17790409220,13002801330
1.73621E+12,07-01-25,ETHUSDT,3687.44,3700.86,3356.31,3381.31,541543.2874,1899318756,3538701,17316641314,13286483792
1.73612E+12,06-01-25,ETHUSDT,3636,3744.83,3610.63,3687.45,329642.3648,1210642823,2753873,17559917949,11468431212
1.73604E+12,05-01-25,ETHUSDT,3656.88,3675.25,3593.7,3635.99,155444.1741,564147572.8,1461192,16933905371,8578826590
1.73595E+12,04-01-25,ETHUSDT,3609,3671.6,3572.42,3656.88,229266.3133,829864804.9,1567855,18989526634,17430629608
1.73586E+12,03-01-25,ETHUSDT,3455.68,3630,3423.44,3609.01,334041.0604,1179953901,2293811,18844786940,15220772946
1.73578E+12,02-01-25,ETHUSDT,3360.39,3509.99,3354.5,3455.67,338632.8874,1166286232,2373075,20686869606,14284812699
1.73569E+12,01-01-25,ETHUSDT,3337.78,3374.85,3313.88,3360.38,190238.5861,636613395.7,1182219,19894212517,13763176713
1.7356E+12,31-12-24,ETHUSDT,3361.83,3451,3315.59,3337.78,303053.1685,1024862944,2021786,18894679855,15901061388
1.73552E+12,30-12-24,ETHUSDT,3356.48,3437.59,3305,3361.84,420794.6476,1420731724,2700666,18883297427,12178214643
1.73543E+12,29-12-24,ETHUSDT,3404.01,3413.78,3326.17,3356.48,156256.8819,527250656.1,1170497,20165266729,14853382138
1.73534E+12,28-12-24,ETHUSDT,3333.51,3428.68,3322.23,3404,175963.613,592591876.2,1445334,20371607314,6903118239
1.73526E+12,27-12-24,ETHUSDT,3335.04,3444.16,3306.6,3333.51,342529.6038,1152635224,3133395,20756708749,13419651870
1.73517E+12,26-12-24,ETHUSDT,3497,3514.94,3304.63,3335.05,310170.1719,1047464157,2543314,21449928672,14452583266
1.73508E+12,25-12-24,ETHUSDT,3493.17,3547.95,3440.93,3497,219846.0452,766349902.7,2133099,21798344583,13530756224
1.735E+12,24-12-24,ETHUSDT,3422.53,3539.65,3358.19,3493.18,315723.6763,1087476459,2764397,21715118586,17659706481
1.73491E+12,23-12-24,ETHUSDT,3281.83,3466.99,3216.97,3422.53,488253.41,1627069584,4032824,21824818238,14644384537
1.73483E+12,22-12-24,ETHUSDT,3338.92,3403,3221.1,3281.83,361920.2495,1201895225,2546556,23796586177,20966892392
1.73474E+12,21-12-24,ETHUSDT,3472.2,3555.18,3293.11,3338.92,475275.82,1627460722,2732677,22894189506,23630952297
1.73465E+12,20-12-24,ETHUSDT,3417.01,3497.84,3101.9,3472.21,1332783.731,4421584296,7029546,23540629181,17137878522
1.73457E+12,19-12-24,ETHUSDT,3626.8,3720,3326.8,3417.01,1078153.485,3807975331,6357638,23700169401,14287655444
1.73448E+12,18-12-24,ETHUSDT,3893.01,3907.19,3617.42,3626.8,722505.0618,2735374633,6584244,23254687128,16158461350
1.73439E+12,17-12-24,ETHUSDT,3986.24,4041.82,3847.96,3893.01,450825.9861,1788532843,6874200,22819858077,17901489283
1.73431E+12,16-12-24,ETHUSDT,3959.09,4107.8,3884,3986.24,673351.0723,2686550997,7117624,22740460359,14345915704
1.73422E+12,15-12-24,ETHUSDT,3870.3,3974.61,3831.5,3959.09,253833.2141,987865003.1,3637695,22529347281,18128961143
1.73413E+12,14-12-24,ETHUSDT,3906.8,3945,3825.03,3870.29,265538.9479,1031595277,3407748,23678773322,15142506242
1.73405E+12,13-12-24,ETHUSDT,3881.6,3968.47,3852.94,3906.8,387765.6873,1516942852,5124578,23476076685,18337241720
1.73396E+12,12-12-24,ETHUSDT,3831.82,3987.41,3796.8,3881.61,572098.6343,2239803484,7005239,23328821609,15514402336
1.73388E+12,11-12-24,ETHUSDT,3628.24,3848.64,3562.34,3831.81,461818.7801,1722223537,6195364,20859785784,19756507796
1.73379E+12,10-12-24,ETHUSDT,3712,3780.76,3515.89,3628.25,942206.0337,3443114495,10461668,20616754314,18768379406
1.7337E+12,09-12-24,ETHUSDT,4004.15,4006.17,3509,3712,939642.2001,3566495804,8331026,20993946148,13706747451
1.73362E+12,08-12-24,ETHUSDT,3996.22,4015.58,3923.5,4004.15,251362.1685,1000371581,2614587,22169692741,13403589149
1.73353E+12,07-12-24,ETHUSDT,3998.87,4024.46,3968,3996.22,283920.02,1134418059,2721543,22562017222,18153298514
1.73344E+12,06-12-24,ETHUSDT,3785.21,4087.73,3777.26,3998.87,803855.1146,3174080080,6677199,21656663418,13130818660
1.73336E+12,05-12-24,ETHUSDT,3837.8,3956,3677,3785.2,946493.276,3653558568,8753645,22256509489,11676763398
1.73327E+12,04-12-24,ETHUSDT,3614.51,3887.24,3614.51,3837.8,968744.0399,3638907450,8222722,22938430779,13449821514
1.73318E+12,03-12-24,ETHUSDT,3643.43,3670,3500,3614.51,678400.2032,2439869839,5200407,23793534839,13342260442
1.7331E+12,02-12-24,ETHUSDT,3707.61,3760,3554.32,3643.42,737130.569,2685285592,6825848,23656360817,10220660538
1.73301E+12,01-12-24,ETHUSDT,3703.59,3746.8,3659.2,3707.61,429089.2633,1589850114,3667910,23303624069,10429639021
1.73292E+12,30-11-24,ETHUSDT,3592.22,3738.98,3568.4,3703.6,503684.7485,1849683070,4641849,22089212414,8110302356
1.73284E+12,29-11-24,ETHUSDT,3578.8,3647.98,3534.28,3592.21,425493.2449,1525999122,4240304,22960218146,10636959193
1.73275E+12,28-11-24,ETHUSDT,3653.27,3661.92,3529.76,3578.79,560976.425,2014252550,5393261,22943289960,8524288901
1.73267E+12,27-11-24,ETHUSDT,3324.74,3684.92,3302.4,3653.28,754573.6485,2640023090,6392173,22417907964,10782742329
1.73258E+12,26-11-24,ETHUSDT,3414.49,3462.49,3252,3324.73,672367.1503,2252619302,7269605,22639118588,9317131819
1.73249E+12,25-11-24,ETHUSDT,3361.21,3546.66,3300.01,3414.49,949330.37,3272920810,9876856,22325672542,8593529312
1.73241E+12,24-11-24,ETHUSDT,3393.91,3450,3281.4,3361.2,479098.0921,1608242778,5919258,23085068546,8773050350
1.73232E+12,23-11-24,ETHUSDT,3327.78,3497.51,3312.72,3393.91,721024.0009,2449223191,6790558,24328143646,12329460719
1.73223E+12,22-11-24,ETHUSDT,3355.88,3425.92,3257.54,3327.78,603273.7093,2008464565,7141711,24504031643,10335270102
1.73215E+12,21-11-24,ETHUSDT,3069.97,3386.73,3032.59,3355.81,974923.3035,3167224819,8227428,27012940828,13546265992
1.73206E+12,20-11-24,ETHUSDT,3107.45,3159.2,3029.41,3069.97,503607.8336,1559041767,6338828,25671662155,10887047332
1.73197E+12,19-11-24,ETHUSDT,3207.81,3221.2,3065.4,3107.44,500112.0194,1561642778,5163295,27559451838,12532381844
1.73189E+12,18-11-24,ETHUSDT,3075.99,3224.94,3050.01,3207.8,640658.4357,2006111260,6541040,26414164714,11228877889
1.7318E+12,17-11-24,ETHUSDT,3132.88,3162.11,3034.99,3076,449818.9575,1393762560,5832635,27137533088,9023955445
1.73172E+12,16-11-24,ETHUSDT,3090.01,3219.97,3072,3132.87,423639.1573,1332892680,5079843,27105225698,10063518957
1.73163E+12,15-11-24,ETHUSDT,3058.81,3131.06,3014.5,3090.01,519623.6317,1593247701,6118576,26722521047,8222827212
1.73154E+12,14-11-24,ETHUSDT,3187.16,3240.4,3028.56,3058.82,605780.6662,1909266331,6204964,26923196534,7581565795
1.73146E+12,13-11-24,ETHUSDT,3243.79,3331,3116.69,3187.16,919686.3747,2958494367,9753402,27129407338,9398819028
1.73137E+12,12-11-24,ETHUSDT,3371.59,3442.5,3207.67,3243.8,973215.7285,3215515066,7073014,27441367803,8129322897
1.73128E+12,11-11-24,ETHUSDT,3183.2,3387.61,3105,3371.59,1000093.966,3248336095,7802397,27188436885,8592468950
1.7312E+12,10-11-24,ETHUSDT,3126.2,3248.52,3069,3183.21,865536.7322,2751696491,6072418,27480866986,7584308102
1.73111E+12,09-11-24,ETHUSDT,2961.75,3157.4,2953.71,3126.21,526719.4212,1602480050,3681905,25655172292,12109538779
1.73102E+12,08-11-24,ETHUSDT,2895.47,2981.69,2886.4,2961.75,568864.435,1664276186,4290252,26414947185,9191505535
1.73094E+12,07-11-24,ETHUSDT,2721.88,2916.11,2699.49,2895.47,730845.9524,2069602523,5380366,26503078976,6588386730
1.73085E+12,06-11-24,ETHUSDT,2422.6,2744.7,2420.3,2721.87,1002141.362,2613263658,5557031,25856836267,6517043494
1.73076E+12,05-11-24,ETHUSDT,2398.21,2480,2380.74,2422.55,331619.2545,807964220.4,2878817,25743924409,9539612843
1.73068E+12,04-11-24,ETHUSDT,2457.73,2491.39,2357.59,2398.21,306316.9645,745000696.5,3066552,26206196968,6857067975
1.73059E+12,03-11-24,ETHUSDT,2494.23,2496.39,2411,2457.73,276009.1197,675516839.2,2569553,26079437154,6079869078
1.73051E+12,02-11-24,ETHUSDT,2511.49,2523.45,2470,2494.23,145961.13,364240307.9,1228028,25847377552,6063250096
1.73042E+12,01-11-24,ETHUSDT,2518.61,2586.8,2467.67,2511.49,430249.1073,1084316034,3614843,25534271650,6840801770
1.73033E+12,31-10-24,ETHUSDT,2659.19,2669,2503,2518.61,403427.2017,1042550364,3391343,25501270877,5400222130
1.73025E+12,30-10-24,ETHUSDT,2638.8,2722.3,2599.66,2659.19,460627.126,1230352880,3700127,25381090911,4995955268
1.73016E+12,29-10-24,ETHUSDT,2567.49,2681.86,2561.2,2638.8,451915.7025,1187541746,3690029,27083046207,5973345536
1.73007E+12,28-10-24,ETHUSDT,2507.8,2589.67,2471.67,2567.48,360605.327,910015100.8,2847523,27097142033,6291513184
1.72999E+12,27-10-24,ETHUSDT,2482.51,2527.99,2464.13,2507.8,137580.8836,342704461.3,1337190,26239099771,8149316605
1.7299E+12,26-10-24,ETHUSDT,2440.63,2508,2430.12,2482.51,248724.8313,612908876.7,1985542,25963410302,6321009243
1.72981E+12,25-10-24,ETHUSDT,2535.82,2566.33,2382.59,2440.62,514799.8822,1282541014,3741205,25643178438,6513998361
1.72973E+12,24-10-24,ETHUSDT,2524.6,2562.65,2507.31,2535.82,290851.7842,737665762.7,2252562,24650756780,6164981016
1.72964E+12,23-10-24,ETHUSDT,2622.81,2628.2,2450,2524.61,352647.7086,897683017.7,2642127,25059706535,5641785424
1.72956E+12,22-10-24,ETHUSDT,2666.71,2671.92,2606.56,2622.81,265747.713,699818031.3,2153796,25465535919,5792207633
1.72947E+12,21-10-24,ETHUSDT,2746.91,2769.48,2655.01,2666.7,310674.7232,839718871,2526347,25169333234,5282884956
1.72938E+12,20-10-24,ETHUSDT,2648.2,2759,2635.54,2746.91,256910.7448,692550694.4,2274845,25738012878,5307320170
1.7293E+12,19-10-24,ETHUSDT,2642.17,2663.49,2631.02,2648.2,105413.7646,278723129.2,1145594,25284990220,4427853855
1.72921E+12,18-10-24,ETHUSDT,2605.79,2675.58,2596.49,2642.17,292444.1153,771232214.9,2835054,25132071681,4553181088
1.72912E+12,17-10-24,ETHUSDT,2611.1,2648.37,2575.4,2605.8,221624.5434,579597649.9,2543113,25572481116,4910504256
1.72904E+12,16-10-24,ETHUSDT,2607.41,2647.79,2588.67,2611.1,260322.4242,681342662.4,2813136,25442148686,5250547694
1.72895E+12,15-10-24,ETHUSDT,2629.79,2688.6,2537.36,2607.41,416285.6663,1083630113,3306565,26966777215,7214622724
1.72886E+12,14-10-24,ETHUSDT,2468.92,2654,2443.39,2629.79,435900.1619,1119084231,2715025,26667827703,6390063708
1.72878E+12,13-10-24,ETHUSDT,2476.4,2484.92,2436.4,2468.91,120022.8179,295322793.1,1032905,27538955079,6855809513
1.72869E+12,12-10-24,ETHUSDT,2439.49,2490.51,2434.35,2476.4,139637.5062,343538957.8,1058123,27017961198,5454877568
1.7286E+12,11-10-24,ETHUSDT,2386.49,2471.45,2381.86,2439.5,235441.2197,572065403.7,1913115,26917385878,4948468763
1.72852E+12,10-10-24,ETHUSDT,2370.47,2421.36,2330.66,2386.49,257862.9619,614182044.9,2734517,26712364780,4350900774
1.72843E+12,09-10-24,ETHUSDT,2440.88,2473.61,2351.42,2370.47,242082.2725,586469983.4,2569883,26889793823,5293860445
1.72835E+12,08-10-24,ETHUSDT,2422.7,2466.66,2401.18,2440.89,201358.3312,490043095,2240640,26757968884,5773853723
1.72826E+12,07-10-24,ETHUSDT,2440.02,2521,2403,2422.71,300459.5407,742163737,3081333,26870705033,4794731175
1.72817E+12,06-10-24,ETHUSDT,2414.66,2457.8,2407,2440.03,105752.7096,257213775.5,1097106,26686755679,4622070139
1.72809E+12,05-10-24,ETHUSDT,2414.41,2428.23,2390.05,2414.66,103740.2316,250133597.7,1147501,26142878197,4836661398
1.728E+12,04-10-24,ETHUSDT,2349.8,2441.64,2339.15,2414.41,239383.017,572627417.1,2556302,26015174195,4344879746
1.72791E+12,03-10-24,ETHUSDT,2364.09,2403.38,2310,2349.8,314635.9263,739732809.5,4096011,26352655622,4349365185
1.72783E+12,02-10-24,ETHUSDT,2447.78,2499,2352,2364.1,317484.735,772815459.4,4299369,26715274452,4452847140
1.72774E+12,01-10-24,ETHUSDT,2602.24,2659,2414,2447.79,502828.6804,1275068046,4525442,26401433619,5152984578
1.72765E+12,30-09-24,ETHUSDT,2657.62,2663.5,2575,2602.23,282475.7961,738997897.6,2684395,27404691588,5121955556
1.72757E+12,29-09-24,ETHUSDT,2675.21,2683.7,2629.73,2657.62,160554.3146,426486288.3,1417045,29528105820,6556501920
1.72748E+12,28-09-24,ETHUSDT,2694.43,2704.35,2650,2675.21,137230.0342,367299958.1,1192804,30714049723,7634745875
1.7274E+12,27-09-24,ETHUSDT,2632.25,2728.6,2615.21,2694.43,281826.9792,753233859.4,2599262,31236557399,7547527176
1.72731E+12,26-09-24,ETHUSDT,2580.09,2666.22,2559.2,2632.26,278686.3573,731881168.9,2897463,34136825750,10358352414
1.72722E+12,25-09-24,ETHUSDT,2653.2,2673.5,2554.05,2579.95,220343.4293,576100924.7,2446589,34754323492,10227817626
1.72714E+12,24-09-24,ETHUSDT,2646.98,2670.96,2591.56,2653.2,288600.0402,760159620,2730471,35873239729,15060479190
1.72705E+12,23-09-24,ETHUSDT,2580.99,2702.82,2539.49,2646.97,333282.0149,883518257.2,3492404,35422047874,12462060871
1.72696E+12,22-09-24,ETHUSDT,2612.4,2632.57,2524.58,2581,214266.3257,553059849.6,2067811,35553131949,10343143710
1.72688E+12,21-09-24,ETHUSDT,2561.4,2623.34,2528.97,2612.4,154757.8773,396953470.5,1425778,37564052087,10534706858
1.72679E+12,20-09-24,ETHUSDT,2465.21,2571.93,2437.31,2561.4,340754.5912,864016608.1,3241249,38794882275,11638423647
1.7267E+12,19-09-24,ETHUSDT,2374.74,2494.95,2372.6,2465.21,326746.032,794820681,2862096,43411673380,15379516252
1.72662E+12,18-09-24,ETHUSDT,2341.79,2376.14,2277.34,2374.75,292917.6008,679856751.2,2555639,41469942048,15202899455
1.72653E+12,17-09-24,ETHUSDT,2295.67,2393.63,2263.29,2341.8,274206.2588,640307796.6,1813524,43272376856,11174150665
1.72644E+12,16-09-24,ETHUSDT,2316.09,2335.7,2252.39,2295.68,330555.232,756718235.7,2102319,43787281284,12113993540
1.72636E+12,15-09-24,ETHUSDT,2417.8,2430.32,2283.75,2316.1,174364.1946,413278017.3,1058493,44844619093,10578439440
1.72627E+12,14-09-24,ETHUSDT,2439.19,2440.6,2376.72,2417.79,122931.2302,296990460.1,754834,44217734699,11175559421
1.72619E+12,13-09-24,ETHUSDT,2361.75,2464.82,2337.35,2439.19,253888.616,607650210.7,1458878,42541561650,12469778425
1.7261E+12,12-09-24,ETHUSDT,2340.54,2391.93,2315.39,2361.76,202611.1308,476749201.8,1093596,43821378073,7446547698
1.72601E+12,11-09-24,ETHUSDT,2388.52,2389.32,2277.68,2340.55,282898.3125,659291892.3,1530070,43682388560,5940323179
1.72593E+12,10-09-24,ETHUSDT,2359.51,2400,2320.41,2388.52,224382.1729,528411566.9,1210860,44298575285,12717549263
1.72584E+12,09-09-24,ETHUSDT,2297.3,2381.41,2272.8,2359.5,321698.99,747001776,1761692,42639702440,13124713654
1.72575E+12,08-09-24,ETHUSDT,2273.58,2333.58,2240.94,2297.3,192775.6493,440447734.8,976672,43436076388,12808587804
1.72567E+12,07-09-24,ETHUSDT,2225.24,2311.27,2220.98,2273.58,219453.2076,498662894.2,982698,47693538253,17422050836
1.72558E+12,06-09-24,ETHUSDT,2368.81,2408.83,2150.55,2225.23,643027.111,1467265008,2980066,49022330905,15546677423
1.72549E+12,05-09-24,ETHUSDT,2450.71,2466,2348.04,2368.81,278549.0969,667044058.8,1862353,48462771179,10265309386
1.72541E+12,04-09-24,ETHUSDT,2425.28,2490,2306.65,2450.71,384179.3854,921640300.7,2002621,48635333663,12680404379
1.72532E+12,03-09-24,ETHUSDT,2538,2553.6,2411.12,2425.29,224793.1299,556674703.4,1272909,48259667903,11697848304
1.72524E+12,02-09-24,ETHUSDT,2425.71,2564.83,2423.52,2538.01,262632.8385,654854126.2,1452334,47400903599,12062999738
1.72515E+12,01-09-24,ETHUSDT,2513,2516.28,2400,2425.72,223127.776,550299930.2,1357443,45642757812,12854733825
1.72506E+12,31-08-24,ETHUSDT,2525.99,2533.95,2491.92,2513.01,97946.1147,246514334.1,702529,46754739209,10564357238
1.72498E+12,30-08-24,ETHUSDT,2527.6,2552.17,2431.14,2526,338379.1941,845015735.1,1735497,43434501400,12518435194
1.72489E+12,29-08-24,ETHUSDT,2528.33,2595.4,2505.88,2527.61,237002.9632,603867504.2,1455668,44454504741,10612983427
1.7248E+12,28-08-24,ETHUSDT,2457.33,2554.6,2418.8,2528.33,451266.634,1124304892,2272721,44021875259,9775318835
1.72472E+12,27-08-24,ETHUSDT,2680.49,2699.98,2392.96,2457.33,412660.7197,1058769622,1898416,45914782851,11007565810
1.72463E+12,26-08-24,ETHUSDT,2746.12,2762,2666.66,2680.49,211708.1247,575695656.5,1453833,43097616381,12857413913
1.72454E+12,25-08-24,ETHUSDT,2768.01,2792.28,2733.21,2746.13,154527.2352,426733399.3,1047985,43337732293,10454041361
1.72446E+12,24-08-24,ETHUSDT,2762.49,2820,2731.26,2768,263542.9441,730370481.1,1133872,42903096294,10466849104
1.72437E+12,23-08-24,ETHUSDT,2622.89,2799.13,2621.4,2762.48,401786.4447,1082989033,1747686,44402928843,10196208352
1.72428E+12,22-08-24,ETHUSDT,2630.71,2644.69,2584.2,2622.88,199063.1196,521285357.1,1064195,44884412905,9631959320
1.7242E+12,21-08-24,ETHUSDT,2572.81,2663.74,2536.22,2630.71,245286.6218,638338169.9,1420421,48092923343,12945668315
1.72411E+12,20-08-24,ETHUSDT,2636.36,2695,2555,2572.82,281315.8751,738361057.6,1303349,49098776608,14228693736
1.72403E+12,19-08-24,ETHUSDT,2612.15,2648.08,2563.58,2636.36,224867.1336,585578272.4,1156033,54146717971,18804560687
1.72394E+12,18-08-24,ETHUSDT,2614.51,2689.16,2594.53,2612.15,174074.0585,459975824.2,836384,49401551509,19315593283
1.72385E+12,17-08-24,ETHUSDT,2592.72,2629.69,2587.5,2614.51,89348.676,232787181.5,543278,43135808903,17364384113
1.72377E+12,16-08-24,ETHUSDT,2569.9,2630.97,2550.04,2592.73,270684.1373,702631292.5,1602311,43627087090,10260946593
1.72368E+12,15-08-24,ETHUSDT,2661.45,2675.6,2515.71,2569.89,356546.8059,927491377.1,1761529,37655618254,22254663654
1.72359E+12,14-08-24,ETHUSDT,2702.44,2780,2632.2,2661.45,338808.7141,914805683.9,1503315,39710363028,21920007829
1.72351E+12,13-08-24,ETHUSDT,2722.3,2738.4,2611.37,2702.44,325668.6964,872886596,1547949,39639961273,14769191934
1.72342E+12,12-08-24,ETHUSDT,2555.38,2750,2510.05,2722.3,483414.2506,1275788779,1915621,37835807856,14799132843
1.72333E+12,11-08-24,ETHUSDT,2609.92,2720,2540,2555.38,297098.9145,780682452.8,1217650,39580368571,13120851004
1.72325E+12,10-08-24,ETHUSDT,2598.79,2644.7,2576.49,2609.92,171012.3619,446695039.7,758863,41300327191,74747424441
1.72316E+12,09-08-24,ETHUSDT,2682.5,2707.98,2552.61,2598.78,406739.9611,1069628608,1710060,42135842526,12937594459
1.72308E+12,08-08-24,ETHUSDT,2342.79,2724.1,2320.4,2682.5,586502.8754,1474101815,2112663,43393172174,11465259433
